"County,Duchy,Kingdom,Empire,Religion,Culture"
"Dakkar,Adal,Adal,Abyssinia,Ash'arism,Somali"
"Harar,Adal,Adal,Abyssinia,Ash'arism,Somali"
"Hargaya,Adal,Adal,Abyssinia,Waaqism,Somali"
"Fafan,Adal,Adal,Abyssinia,Waaqism,Somali"
"Awssa,Mora,Adal,Abyssinia,Waaqism,Afar"
"Sitti,Mora,Adal,Abyssinia,Waaqism,Somali"
"Danakil,Danakil,Adal,Abyssinia,Waaqism,Afar"
"Edd,Danakil,Adal,Abyssinia,Ash'arism,Afar"
"Afar,Danakil,Adal,Abyssinia,Waaqism,Afar"
"Zaila,Zaila,Adal,Abyssinia,Ash'arism,Somali"
"Tadjoura,Zaila,Adal,Abyssinia,Ash'arism,Afar"
"Berbera,Zaila,Adal,Abyssinia,Ash'arism,Somali"
"Mait,Sanaag,Adal,Abyssinia,Ash'arism,Somali"
"Makhir,Sanaag,Adal,Abyssinia,Ash'arism,Somali"
"Busaso,Sanaag,Adal,Abyssinia,Ash'arism,Somali"
"Ras_Hafun,Hafun,Ajuraan,Ajuraan,Ash'arism,Somali"
"Barbacadle,Hafun,Ajuraan,Ajuraan,Waaqism,Somali"
"Nugaal,Hafun,Ajuraan,Ajuraan,Waaqism,Somali"
"Mudug,Hafun,Ajuraan,Ajuraan,Waaqism,Somali"
"Mogadishu,Mogadishu,Ajuraan,Ajuraan,Ash'arism,Somali"
"Hobyo,Mogadishu,Ajuraan,Ajuraan,Waaqism,Somali"
"Mareeg,Mogadishu,Ajuraan,Ajuraan,Waaqism,Somali"
"Hiraab,Mogadishu,Ajuraan,Ajuraan,Waaqism,Somali"
"Jubba,West_Ajuraan,Ajuraan,Ajuraan,Waaqism,Somali"
"Baydhabo,West_Ajuraan,Ajuraan,Ajuraan,Waaqism,Somali"
"Qalaafe,West_Ajuraan,Ajuraan,Ajuraan,Waaqism,Somali"
"Jilib,West_Ajuraan,Ajuraan,Ajuraan,Waaqism,Somali"
"Luuq,West_Ajuraan,Ajuraan,Ajuraan,Waaqism,Welayta"
"Gode,Shabelle,Outer_Ajuraan,Ajuraan,Waaqism,Somali"
"Ganale,Shabelle,Outer_Ajuraan,Ajuraan,Waaqism,Somali"
"Gidaya,Shabelle,Outer_Ajuraan,Ajuraan,Waaqism,Somali"
"Sidamo,Bali,Outer_Ajuraan,Ajuraan,Waaqism,Welayta"
"Bali,Bali,Outer_Ajuraan,Ajuraan,Waaqism,Somali"
"Marsabit,Samalo,Outer_Ajuraan,Ajuraan,Waaqism,Welayta"
"Fudalhi,Samalo,Outer_Ajuraan,Ajuraan,Waaqism,Welayta"
"El_Waak,Samalo,Outer_Ajuraan,Ajuraan,Waaqism,Welayta"
"Lag_Dera,Samalo,Outer_Ajuraan,Ajuraan,Waaqism,Welayta"
"Kanem,Kanem,Kanem,Kanem-Bornu,Bori,Kanuri"
"Jimi,Kanem,Kanem,Kanem-Bornu,Bori,Kanuri"
"Bornu,Bornu,Kanem,Kanem-Bornu,Bori,Sao"
"Garumele,Bornu,Kanem,Kanem-Bornu,Bori,Kanuri"
"Yau,Bornu,Kanem,Kanem-Bornu,Bori,Kanuri"
"Munio,Bornu,Kanem,Kanem-Bornu,Bori,Zaghawa"
"Kagha,Kagha,Kanem,Kanem-Bornu,Bori,Sao"
"Fika,Kagha,Kanem,Kanem-Bornu,Bori,Sao"
"Katagum,Kagha,Kanem,Kanem-Bornu,Bori,Hausa"
"Baguirmi,Baguirmi,Sao,Kanem-Bornu,Bori,Sao"
"Banre,Baguirmi,Sao,Kanem-Bornu,Bori,Sao"
"Barma,Baguirmi,Sao,Kanem-Bornu,Bori,Sao"
"Masa,Baguirmi,Sao,Kanem-Bornu,Bori,Sao"
"Kuku,Baguirmi,Sao,Kanem-Bornu,Bori,Sao"
"Tumak,Baguirmi,Sao,Kanem-Bornu,Bori,Sao"
"Salamat,Salamat,Sao,Kanem-Bornu,Bori,Zaghawa"
"Dár_Rashíd,Salamat,Sao,Kanem-Bornu,Bori,Sao"
"Wandala,Wandala,Sao,Kanem-Bornu,Bori,Sao"
"Kotoko,Wandala,Sao,Kanem-Bornu,Bori,Sao"
"Diamare,Wandala,Sao,Kanem-Bornu,Bori,Sao"
"Garoua,Wandala,Sao,Kanem-Bornu,Bori,Sao"
"Kera,Wandala,Sao,Kanem-Bornu,Bori,Sao"
"Kano,Kano,Hausaland,Kanem-Bornu,Bori,Hausa"
"Daura,Kano,Hausaland,Kanem-Bornu,Bori,Hausa"
"Rano,Kano,Hausaland,Kanem-Bornu,Bori,Hausa"
"Katsina,Katsina,Hausaland,Kanem-Bornu,Bori,Hausa"
"Zaria,Katsina,Hausaland,Kanem-Bornu,Bori,Hausa"
"Kaduna,Katsina,Hausaland,Kanem-Bornu,Bori,Hausa"
"Kebbi,Kebbi,Hausaland,Kanem-Bornu,Bori,Hausa"
"Sokoto,Kebbi,Hausaland,Kanem-Bornu,Bori,Hausa"
"Yauri,Kebbi,Hausaland,Kanem-Bornu,Bori,Hausa"
"Gobir,Gobir,Hausaland,Kanem-Bornu,Bori,Hausa"
"Tahoua,Gobir,Hausaland,Kanem-Bornu,Bidaism,Mossi"
"El-Fasher,Dárfúr,Darfur,Kanem-Bornu,Kushitism,Daju"
"Dár_al-Saíd,Dárfúr,Darfur,Kanem-Bornu,Kushitism,Daju"
"Dár_al-Ríh,Dárfúr,Darfur,Kanem-Bornu,Kushitism,Daju"
"East_Darfur,Dárfúr,Darfur,Kanem-Bornu,Kushitism,Daju"
"Ayn_Farah,West_Dárfúr,Darfur,Kanem-Bornu,Kushitism,Daju"
"Qimr,West_Dárfúr,Darfur,Kanem-Bornu,Kushitism,Daju"
"Masalit,West_Dárfúr,Darfur,Kanem-Bornu,Kushitism,Daju"
"Wadaï,Wadaï,Darfur,Kanem-Bornu,Bori,Zaghawa"
"Dár_Sila,Wadaï,Darfur,Kanem-Bornu,Bori,Zaghawa"
"Kadam,Wadaï,Darfur,Kanem-Bornu,Bori,Zaghawa"
"Fitri,Wadaï,Darfur,Kanem-Bornu,Bori,Zaghawa"
"Fellata,Wadaï,Darfur,Kanem-Bornu,Bori,Sao"
"Ghazzal,Wadaï,Darfur,Kanem-Bornu,Bori,Zaghawa"
"Kordofan,Kordofan,Darfur,Kanem-Bornu,Coptic,Daju"
"West_Kordofan,Kordofan,Darfur,Kanem-Bornu,Kushitism,Daju"
"South_Kordofan,Kordofan,Darfur,Kanem-Bornu,Kushitism,Daju"
"Gao,Kawkaw,Songhay,Mali,Bidaism,Qaw"
"Ansongo,Kawkaw,Songhay,Mali,Bidaism,Qaw"
"Kukiya,Kawkaw,Songhay,Mali,Bidaism,Qaw"
"Tirakka,Timbuktu,Songhay,Mali,Bidaism,Qaw"
"Arawan,Timbuktu,Songhay,Mali,Ibadism,Butr"
"Dendi,Dendi,Songhay,Mali,Orisa,Sorko"
"Dyamare,Dendi,Songhay,Mali,Bidaism,Sorko"
"Zarma,Dendi,Songhay,Mali,Bidaism,Sorko"
"Gurma,Lower_Gurma,Gurma,Mali,Siguism,Gur"
"Bura,Lower_Gurma,Gurma,Mali,Bidaism,Sorko"
"Say,Lower_Gurma,Gurma,Mali,Bidaism,Sorko"
"Biun,Lower_Gurma,Gurma,Mali,Siguism,Gur"
"Oudalan,Upper_Gurma,Gurma,Mali,Bidaism,Sorko"
"Kurumba,Upper_Gurma,Gurma,Mali,Siguism,Marka"
"Upper_Gurma,Upper_Gurma,Gurma,Mali,Bidaism,Sorko"
"Yatenga,Yatenga,Gurma,Mali,Siguism,Gur"
"Gondo,Yatenga,Gurma,Mali,Siguism,Marka"
"Seno,Yatenga,Gurma,Mali,Siguism,Marka"
"Bandiagara,Yatenga,Gurma,Mali,Siguism,Marka"
"Awkar,Wagadu,Ghana,Mali,Bidaism,Soninke"
"Walata,Wagadu,Ghana,Mali,Bidaism,Soninke"
"Masin,Wagadu,Ghana,Mali,Bidaism,Soninke"
"Mema,Mema,Ghana,Mali,Bidaism,Soninke"
"Kouga,Mema,Ghana,Mali,Bidaism,Bozo"
"Massina,Mema,Ghana,Mali,Bidaism,Soninke"
"Hodh,Tagant,Ghana,Mali,Bidaism,Soninke"
"Tichitt,Tagant,Ghana,Mali,Bidaism,Soninke"
"Tagant,Tagant,Ghana,Mali,Bidaism,Soninke"
"Guidimaka,Diafunu,Ghana,Mali,Bidaism,Soninke"
"Yelimane,Diafunu,Ghana,Mali,Bidaism,Soninke"
"Kingui,Diafunu,Ghana,Mali,Bidaism,Soninke"
"Kaniaga,Kaniaga,Ghana,Mali,Bidaism,Soninke"
"Kaarta,Kaniaga,Ghana,Mali,Bidaism,Soninke"
"Kita,Kaniaga,Ghana,Mali,Bidaism,Soninke"
"Soso,Kaniaga,Ghana,Mali,Bidaism,Soninke"
"Niani,Manding,Mali,Mali,Siguism,Malinke"
"Dakajalan,Manding,Mali,Mali,Siguism,Malinke"
"Kankan,Manding,Mali,Mali,Siguism,Malinke"
"Sibi,Manding,Mali,Mali,Siguism,Malinke"
"Tabon,Manding,Mali,Mali,Siguism,Malinke"
"Bure,Manding,Mali,Mali,Siguism,Malinke"
"Bambuk,Bambuk,Mali,Mali,Bidaism,Malinke"
"Gangaran,Bambuk,Mali,Mali,Bidaism,Malinke"
"Konko,Bambuk,Mali,Mali,Bidaism,Malinke"
"Bundu,Bambuk,Mali,Mali,Bidaism,Malinke"
"Futa_Jalon,Fura_Jalon,Mali,Mali,Siguism,Malinke"
"Timbi,Fura_Jalon,Mali,Mali,Roog_Sene,Mel"
"Kokoli,Fura_Jalon,Mali,Mali,Roog_Sene,Mel"
"Takrūr,Takrūr,Takrūr,Mali,Roog_Sene,Pulaar"
"Podor,Takrūr,Takrūr,Mali,Roog_Sene,Pulaar"
"Dhraina,Takrūr,Takrūr,Mali,Roog_Sene,Pulaar"
"Silla,Silla,Takrūr,Mali,Siguism,Soninke"
"Jowol,Silla,Takrūr,Mali,Siguism,Soninke"
"Galam,Silla,Takrūr,Mali,Siguism,Soninke"
"Jolof,Djolof,Takrūr,Mali,Roog_Sene,Wolof"
"Namandiru,Djolof,Takrūr,Mali,Roog_Sene,Wolof"
"Kayor,Djolof,Takrūr,Mali,Roog_Sene,Wolof"
"Baol,Djolof,Takrūr,Mali,Roog_Sene,Wolof"
"Jenne,Jenne,Jenne,Mali,Bidaism,Bozo"
"Dodugu,Jenne,Jenne,Mali,Bidaism,Bozo"
"Bindugu,Jenne,Jenne,Mali,Bidaism,Bozo"
"Kurmina,Jenne,Jenne,Mali,Bidaism,Bozo"
"Sikasso,Bobo,Jenne,Mali,Siguism,Bobo"
"Bena,Bobo,Jenne,Mali,Siguism,Bobo"
"Kaabu,Kaabu,Kaabu,Mali,Roog_Sene,Mel"
"Jara,Kaabu,Kaabu,Mali,Roog_Sene,Wolof"
"Wuli,Wuli,Kaabu,Mali,Roog_Sene,Wolof"
"Saalum,Wuli,Kaabu,Mali,Roog_Sene,Wolof"
"Niomi,Wuli,Kaabu,Mali,Roog_Sene,Wolof"
"Kasa,Kasa,Kaabu,Mali,Roog_Sene,Mel"
"Jame,Kasa,Kaabu,Mali,Roog_Sene,Wolof"
"Geba,Kasa,Kaabu,Mali,Roog_Sene,Mel"
"Temne,Sapi,Guinea,Guinea,Roog_Sene,Mel"
"Nalu,Sapi,Guinea,Guinea,Roog_Sene,Mel"
"Tamiso,Sapi,Guinea,Guinea,Roog_Sene,Mel"
"Sanda,Sapi,Guinea,Guinea,Siguism,Mel"
"Kono,Kono,Guinea,Guinea,Siguism,Mel"
"Sherbro,Kono,Guinea,Guinea,Siguism,Mel"
"Gola,Kono,Guinea,Guinea,Siguism,Mel"
"Bassa,Bassa,Guinea,Guinea,Akom,Kru"
"Nuon,Bassa,Guinea,Guinea,Akom,Kru"
"Man,Bassa,Guinea,Guinea,Akom,Kru"
"Toro,Toro,Toro,Guinea,Siguism,Malinke"
"Kabarasana,Toro,Toro,Guinea,Siguism,Malinke"
"Konyan,Toro,Toro,Guinea,Siguism,Malinke"
"Mau,Toro,Toro,Guinea,Siguism,Malinke"
"Toma,Toro,Toro,Guinea,Siguism,Mel"
"Kuranko,Loma,Toro,Guinea,Siguism,Mel"
"Kisi,Loma,Toro,Guinea,Siguism,Mel"
"Solimana,Loma,Toro,Guinea,Siguism,Malinke"
"Worodugu,Worodugu,Kong,Guinea,Siguism,Bobo"
"Tyendugu,Worodugu,Kong,Guinea,Siguism,Malinke"
"Nyene,Worodugu,Kong,Guinea,Siguism,Bobo"
"Kong,Kong,Kong,Guinea,Siguism,Bobo"
"Leraba,Kong,Kong,Guinea,Siguism,Bobo"
"Boron,Kong,Kong,Guinea,Siguism,Bobo"
"Nzi,Kong,Kong,Guinea,Akom,Kru"
"Lobi,Lobi,Kong,Guinea,Siguism,Bobo"
"Loropeni,Lobi,Kong,Guinea,Siguism,Bobo"
"Dyulaso,Lobi,Kong,Guinea,Siguism,Bobo"
"Wa,Lobi,Kong,Guinea,Siguism,Bobo"
"Wenyon,Wenyon,Adiukru,Guinea,Akom,Kru"
"Grebo,Wenyon,Adiukru,Guinea,Akom,Kru"
"Kru,Kru,Adiukru,Guinea,Akom,Kru"
"Dibri,Kru,Adiukru,Guinea,Akom,Kru"
"Lobo,Kru,Adiukru,Guinea,Akom,Kru"
"Boubo,Kru,Adiukru,Guinea,Akom,Kru"
"Attie,Adiukru,Adiukru,Guinea,Akom,Kru"
"Dabou,Adiukru,Adiukru,Guinea,Akom,Kru"
"Aowin,Adiukru,Adiukru,Guinea,Akom,Akan"
"Bonduku,Gyaman,Akan,Guinea,Akom,Akan"
"Ndenye,Gyaman,Akan,Guinea,Akom,Akan"
"Bono,Brong,Akan,Guinea,Akom,Akan"
"Begho,Brong,Akan,Guinea,Akom,Akan"
"Upper_Bono,Brong,Akan,Guinea,Akom,Akan"
"Bonoso,Brong,Akan,Guinea,Akom,Akan"
"Kumasi,Ashanti,Akan,Guinea,Akom,Akan"
"Adanse,Ashanti,Akan,Guinea,Akom,Akan"
"Kwahu-Akyem,Ashanti,Akan,Guinea,Akom,Guan"
"Fante,Ashanti,Akan,Guinea,Akom,Akan"
"Wassa,Ashanti,Akan,Guinea,Akom,Akan"
"Ewe,Eweland,Akan,Guinea,Akom,Guan"
"Afram,Eweland,Akan,Guinea,Akom,Guan"
"Nanumba,Eweland,Akan,Guinea,Akom,Guan"
"Dagomba,Dagomba,Gur,Guinea,Akom,Guan"
"Gonja,Dagomba,Gur,Guinea,Akom,Guan"
"Daboya,Dagomba,Gur,Guinea,Akom,Guan"
"Wagadugu,Wagadugu,Gur,Guinea,Siguism,Gur"
"Po,Wagadugu,Gur,Guinea,Siguism,Gur"
"Mamprusi,Mamprusi,Gur,Guinea,Siguism,Gur"
"Kuisugu,Mamprusi,Gur,Guinea,Orisa,Gur"
"Pendjari,Mamprusi,Gur,Guinea,Orisa,Gur"
"Nikki,Borgu,Borgu,Guinea,Orisa,Gur"
"Bussa,Borgu,Borgu,Guinea,Orisa,Sorko"
"Ilo,Borgu,Borgu,Guinea,Orisa,Sorko"
"Ilesa,Borgu,Borgu,Guinea,Orisa,Yoruba"
"Djugu,Borgu,Borgu,Guinea,Orisa,Gur"
"Savalu,Savalu,Borgu,Guinea,Orisa,Ewe"
"Sokode,Savalu,Borgu,Guinea,Orisa,Ewe"
"Todo,Savalu,Borgu,Guinea,Orisa,Ewe"
"Shabe,Savalu,Borgu,Guinea,Orisa,Yoruba"
"Ibadan,Ibadan,Yorubaland,Guinea,Orisa,Yoruba"
"Abomey,Ibadan,Yorubaland,Guinea,Orisa,Ewe"
"Ifonyin,Ibadan,Yorubaland,Guinea,Orisa,Ewe"
"Ketu,Ibadan,Yorubaland,Guinea,Orisa,Yoruba"
"Oyo,Oyo,Yorubaland,Guinea,Orisa,Yoruba"
"Igana,Oyo,Yorubaland,Guinea,Orisa,Yoruba"
"Ilorin,Oyo,Yorubaland,Guinea,Orisa,Yoruba"
"Igbomina,Oyo,Yorubaland,Guinea,Orisa,Yoruba"
"Yagba,Oyo,Yorubaland,Guinea,Orisa,Yoruba"
"Ife,Ife,Yorubaland,Guinea,Orisa,Yoruba"
"Ijebu,Ife,Yorubaland,Guinea,Orisa,Yoruba"
"Owu,Ife,Yorubaland,Guinea,Orisa,Yoruba"
"Benin,Benin,Yorubaland,Guinea,Orisa,Edo"
"Edo,Benin,Yorubaland,Guinea,Orisa,Edo"
"Igbo,Igboland,Igbo-Benue,Guinea,Orisa,Igbo"
"Idoma,Igboland,Igbo-Benue,Guinea,Orisa,Igbo"
"Igala,Igboland,Igbo-Benue,Guinea,Orisa,Igbo"
"Ijaw,Igboland,Igbo-Benue,Guinea,Orisa,Edo"
"Ibibo,Igboland,Igbo-Benue,Guinea,Orisa,Igbo"
"Nupe,Nupe,Igbo-Benue,Guinea,Bori,Nupe"
"Guwari,Nupe,Igbo-Benue,Guinea,Bori,Nupe"
"Opanda,Nupe,Igbo-Benue,Guinea,Bori,Nupe"
"Kyadya,Nupe,Igbo-Benue,Guinea,Bori,Nupe"
"Kwararafa,Kwararafa,Igbo-Benue,Guinea,Bori,Hausa"
"Keffi,Kwararafa,Igbo-Benue,Guinea,Bori,Nupe"
"Bauchi,Kwararafa,Igbo-Benue,Guinea,Bori,Hausa"
"Debul,Sauvira,Sindh,Rajastan,Smartism,Sindhi"
"Sonda,Sauvira,Sindh,Rajastan,Smartism,Sindhi"
"Mansura,Sauvira,Sindh,Rajastan,Ash'arism,Sindhi"
"Ranikot,Sauvira,Sindh,Rajastan,Smartism,Sindhi"
"Siwistan,Sauvira,Sindh,Rajastan,Smartism,Sindhi"
"Bhakkar,Bhakkar,Sindh,Rajastan,Smartism,Sindhi"
"Aror,Bhakkar,Sindh,Rajastan,Smartism,Sindhi"
"Rajanpur,Bhakkar,Sindh,Rajastan,Smartism,Sindhi"
"Vijnot,Bhakkar,Sindh,Rajastan,Smartism,Sindhi"
"Sibi,Bhakkar,Sindh,Rajastan,Mahayana,Afghan"
"Multan,Multan,Punjab,Rajastan,Vaishnavism,Punjabi"
"Kafirkot,Multan,Punjab,Rajastan,Vaishnavism,Punjabi"
"Uch,Multan,Punjab,Rajastan,Vaishnavism,Punjabi"
"Karur,Multan,Punjab,Rajastan,Vaishnavism,Punjabi"
"Karor,Multan,Punjab,Rajastan,Vaishnavism,Punjabi"
"Kalat,Multan,Punjab,Rajastan,Mahayana,Afghan"
"Lahur,Lahore,Punjab,Rajastan,Vaishnavism,Punjabi"
"Dipalpur,Lahore,Punjab,Rajastan,Vaishnavism,Punjabi"
"Bhera,Lahore,Punjab,Rajastan,Vaishnavism,Punjabi"
"Shorkot,Lahore,Punjab,Rajastan,Vaishnavism,Punjabi"
"Sakala,Lahore,Punjab,Rajastan,Vajrayana,Punjabi"
"Trigarta,Lahore,Punjab,Rajastan,Vajrayana,Punjabi"
"Gurjaratra,Lahore,Punjab,Rajastan,Vajrayana,Punjabi"
"Udabhanda,Gandhara,Punjab,Rajastan,Vajrayana,Punjabi"
"Purushapura,Gandhara,Punjab,Rajastan,Vajrayana,Punjabi"
"Nandana,Gandhara,Punjab,Rajastan,Vaishnavism,Punjabi"
"Bannu,Gandhara,Punjab,Rajastan,Vajrayana,Punjabi"
"Urgun,Gandhara,Punjab,Rajastan,Mahayana,Afghan"
"Delhi,Kuru,Delhi,Rajastan,Vajrayana,Hindustani"
"Hastinapura,Kuru,Delhi,Rajastan,Vajrayana,Hindustani"
"Sthanisvara,Kuru,Delhi,Rajastan,Vajrayana,Hindustani"
"Tribandapura,Haritanaka,Delhi,Rajastan,Kalikula_Shaktism,Hindustani"
"Hisar,Haritanaka,Delhi,Rajastan,Svetambara,Hindustani"
"Sarasvati,Haritanaka,Delhi,Rajastan,Kalikula_Shaktism,Hindustani"
"Mathura,Mathura,Delhi,Rajastan,Svetambara,Hindustani"
"Kol,Mathura,Delhi,Rajastan,Vajrayana,Hindustani"
"Sripatha,Mathura,Delhi,Rajastan,Svetambara,Hindustani"
"Vodamayutja,Vodamayutja,Delhi,Rajastan,Vajrayana,Hindustani"
"Sambhal,Vodamayutja,Delhi,Rajastan,Vajrayana,Hindustani"
"Katehar,Vodamayutja,Delhi,Rajastan,Vajrayana,Hindustani"
"Sarasvata_Mandala,Gurjara_Mandala,Gujarat,Rajastan,Digambara,Gujarati"
"Khetaka,Gurjara_Mandala,Gujarat,Rajastan,Digambara,Gujarati"
"Mohadavasaka,Gurjara_Mandala,Gujarat,Rajastan,Digambara,Rajput"
"Dvaraka,Anartta,Gujarat,Rajastan,Digambara,Gujarati"
"Dhamalpur,Anartta,Gujarat,Rajastan,Digambara,Gujarati"
"Kutch,Anartta,Gujarat,Rajastan,Digambara,Gujarati"
"Bhumilka,Saurashtra,Gujarat,Rajastan,Digambara,Gujarati"
"Somnath,Saurashtra,Gujarat,Rajastan,Digambara,Gujarati"
"Vardhamāna,Saurashtra,Gujarat,Rajastan,Digambara,Gujarati"
"Valabhi,Saurashtra,Gujarat,Rajastan,Digambara,Gujarati"
"Vadodara,Lata,Gujarat,Rajastan,Digambara,Gujarati"
"Navasarika,Lata,Gujarat,Rajastan,Digambara,Gujarati"
"Daman,Lata,Gujarat,Rajastan,Svetambara,Gujarati"
"Mandavyapura,Maru,Rajputana,Rajastan,Svetambara,Rajput"
"Medantaka,Maru,Rajputana,Rajastan,Svetambara,Rajput"
"Godwad,Maru,Rajputana,Rajastan,Svetambara,Rajput"
"Naddūla,Maru,Rajputana,Rajastan,Svetambara,Rajput"
"Nagauda,Jangladesh,Rajputana,Rajastan,Svetambara,Rajput"
"Vikramapura,Jangladesh,Rajputana,Rajastan,Digambara,Rajput"
"Reni,Jangladesh,Rajputana,Rajastan,Kalikula_Shaktism,Rajput"
"Ludrava,Stravani,Rajputana,Rajastan,Digambara,Rajput"
"Satyapura,Stravani,Rajputana,Rajastan,Digambara,Rajput"
"Medapata,Medapata,Rajputana,Rajastan,Svetambara,Rajput"
"Chitrakut,Medapata,Rajputana,Rajastan,Svetambara,Rajput"
"Kota,Medapata,Rajputana,Rajastan,Svetambara,Rajput"
"Ajayameru,Ajmer,Rajputana,Rajastan,Svetambara,Rajput"
"Ranthambore,Ajmer,Rajputana,Rajastan,Svetambara,Rajput"
"Vairata,Ajmer,Rajputana,Rajastan,Svetambara,Rajput"
"Gwalior,Ajmer,Rajputana,Rajastan,Svetambara,Hindustani"
"Sakarāi,Ajmer,Rajputana,Rajastan,Svetambara,Rajput"
"Ujjayini,Avanti,Malwa,Rajastan,Svetambara,Hindustani"
"Dadhipadra,Avanti,Malwa,Rajastan,Digambara,Rajput"
"Dhara,Avanti,Malwa,Rajastan,Digambara,Hindustani"
"Dasapura,Avanti,Malwa,Rajastan,Svetambara,Rajput"
"Vidisa,Akara-Dasarna,Malwa,Rajastan,Svetambara,Hindustani"
"Sarangpur,Akara-Dasarna,Malwa,Rajastan,Svetambara,Hindustani"
"Chanderi,Akara-Dasarna,Malwa,Rajastan,Smartism,Hindustani"
"Candhoba,Akara-Dasarna,Malwa,Rajastan,Svetambara,Hindustani"
"Mandapika,Anupa,Malwa,Rajastan,Digambara,Hindustani"
"Asirgarh,Anupa,Malwa,Rajastan,Svetambara,Marathi"
"Burhanpur,Anupa,Malwa,Rajastan,Vaishnavism,Marathi"
"Thalner,Anupa,Malwa,Rajastan,Digambara,Marathi"
"Kanyakubja,Kanyakubja,Kosala,Rajastan,Vajrayana,Hindustani"
"Lakhnau,Kanyakubja,Kosala,Rajastan,Vajrayana,Hindustani"
"Kalpi,Kanyakubja,Kosala,Rajastan,Svetambara,Hindustani"
"Mānikpur,Kanyakubja,Kosala,Rajastan,Vajrayana,Hindustani"
"Asni,Kanyakubja,Kosala,Rajastan,Vajrayana,Hindustani"
"Prayaga,Kanyakubja,Kosala,Rajastan,Vajrayana,Hindustani"
"Ayodhyā,Saryupara,Kosala,Rajastan,Vajrayana,Hindustani"
"Naimisa,Saryupara,Kosala,Rajastan,Vajrayana,Hindustani"
"Sravasti,Saryupara,Kosala,Rajastan,Vajrayana,Hindustani"
"Mahoba,Jejakabhukti,Kosala,Rajastan,Svetambara,Hindustani"
"Kalanjara,Jejakabhukti,Kosala,Rajastan,Mahayana,Hindustani"
"Damoh,Jejakabhukti,Kosala,Rajastan,Smartism,Hindustani"
"Gurgi,Jejakabhukti,Kosala,Rajastan,Mahayana,Hindustani"
"Kumaon,Kurmanchal,Himalaya,Rajastan,Shaivism,Nepali"
"Garwhal,Kurmanchal,Himalaya,Rajastan,Shaivism,Nepali"
"Kali_Kumaon,Kurmanchal,Himalaya,Rajastan,Shaivism,Nepali"
"Doti,Kurmanchal,Himalaya,Rajastan,Shaivism,Nepali"
"Jumla,Khasa,Himalaya,Rajastan,Shaivism,Nepali"
"Bajura,Khasa,Himalaya,Rajastan,Shaivism,Nepali"
"Jagatipur,Khasa,Himalaya,Rajastan,Shaivism,Nepali"
"Dang,Khasa,Himalaya,Rajastan,Shaivism,Nepali"
"Lumbini,Khasa,Himalaya,Rajastan,Mahayana,Nepali"
"Kaski,Khasa,Himalaya,Rajastan,Shaivism,Nepali"
"Kathmandu,Nepal,Himalaya,Rajastan,Shaivism,Nepali"
"Bhaktapur,Nepal,Himalaya,Rajastan,Shaivism,Nepali"
"Janakpur,Nepal,Himalaya,Rajastan,Vaishnavism,Nepali"
"Ilam,Limbuwan,Himalaya,Rajastan,Kiratism,Kirati"
"Yangwarok,Limbuwan,Himalaya,Rajastan,Kiratism,Kirati"
"Khotang,Limbuwan,Himalaya,Rajastan,Kiratism,Kirati"
"Kasmira,Kasmira,Kashmir,Rajastan,Vajrayana,Punjabi"
"Allai,Kasmira,Kashmir,Rajastan,Gyur_Bön,Kashmiri"
"Astore,Kasmira,Kashmir,Rajastan,Vajrayana,Kashmiri"
"Gilgit,Pamir,Kashmir,Rajastan,Gyur_Bön,Kashmiri"
"Yasin,Pamir,Kashmir,Rajastan,Gyur_Bön,Kashmiri"
"Golaghmuli,Pamir,Kashmir,Rajastan,Gyur_Bön,Kashmiri"
"Laksmanāvati,Gauda,Bengal,Bengal_Empire,Theravada,Bengali"
"Kotivarsa,Gauda,Bengal,Bengal_Empire,Vajrayana,Bengali"
"Gauda,Gauda,Bengal,Bengal_Empire,Mahayana,Bengali"
"Radha,Gauda,Bengal,Bengal_Empire,Theravada,Bengali"
"Pundravardhana,Varendra,Bengal,Bengal_Empire,Theravada,Bengali"
"Suvarnagram,Varendra,Bengal,Bengal_Empire,Theravada,Assamese"
"Madhupur,Varendra,Bengal,Bengal_Empire,Theravada,Bengali"
"Bikrampur,Vanga,Bengal,Bengal_Empire,Theravada,Bengali"
"Candradvipa,Vanga,Bengal,Bengal_Empire,Theravada,Bengali"
"Karmāntā,Vanga,Bengal,Bengal_Empire,Theravada,Bengali"
"Samatata,Vanga,Bengal,Bengal_Empire,Theravada,Bengali"
"Harikela,Vanga,Bengal,Bengal_Empire,Theravada,Bengali"
"Nabadwipa,Nadia,Bengal,Bengal_Empire,Theravada,Bengali"
"Saptagrama,Nadia,Bengal,Bengal_Empire,Theravada,Bengali"
"Vijayapura,Nadia,Bengal,Bengal_Empire,Theravada,Bengali"
"Mallabhum,Suhma,Bengal,Bengal_Empire,Theravada,Bengali"
"Tamralipti,Suhma,Bengal,Bengal_Empire,Theravada,Bengali"
"Midnapore,Suhma,Bengal,Bengal_Empire,Theravada,Oriya"
"Kamarupanagara,Kamarupanagara,Kamarupa,Bengal_Empire,Vajrayana,Assamese"
"Kamatapur,Kamarupanagara,Kamarupa,Bengal_Empire,Vajrayana,Assamese"
"Haruppeswara,Sutiya,Kamarupa,Bengal_Empire,Theravada,Assamese"
"Charaideo,Sutiya,Kamarupa,Bengal_Empire,Theravada,Assamese"
